dum VarMeans 0.32578121649139 31.9298351428397 5.97841583622674 29467.348635918 12.2578467405703 108.829484595094 0.62278745077138 3.57241959004392 8.21160147807292 8.16806107508889 0.6742115586889 36.5217240465731 0.60629834877555 45.6595231009191 0.72501968349369 0.81708698989751 0.94400492976364 0.59852389464268
ncu fracvars_pid -16.9335989937826 -0.0013043370023 -0.06697994833655 0.00001443833051 0.28237105520272 0.00138893596752 -0.6123143746409 -0.14563943399256 -0.07172550202916 -0.07372158254923 1.91872792029012 -0.02087416148692 0.5754691165918 -0.00265194561283 3.67407199448367 -7.05505695477 5.02413357794899 -0.73032155444021
ncu shwfit_uv_kurt -0.0013043370023 -0.00017145365744 -0.00054515243065 1.932662916217E-7 0.00005367525748 0.00001247439808 -0.00128549952188 -0.00002795993166 -0.00028899263339 -0.00028330519806 -0.00171257586424 -0.00012471665605 0.00030534665056 -1.5712817255345E-7 0.00001282978786 -0.00814492650116 0.01021155605003 0.00440356633357
ncu shwfit_uv_molrad_peak -0.06697994833655 -0.00054515243065 -0.07921090668669 -1.948893548712E-6 -0.00143758772143 -0.00031021822072 0.13495132809498 0.00569040067142 0.00291381466358 0.00286469773273 -0.07096454554352 0.00331754390129 -0.05046279084946 0.00007674254878 -0.12472947495949 -0.22644820445024 0.26071687668331 0.10914540034154
ncu srevent_pulseHeight 0.00001443833051 1.932662916217E-7 -1.948893548712E-6 -1.7000977232584E-8 4.3214678190021E-7 5.1446535604956E-7 9.8801708119495E-6 4.8104272228968E-7 0.00002173836328 0.00002081731752 6.8884827245933E-6 8.6780019691358E-6 9.4969972555248E-6 1.8503123360527E-7 0.00004072664686 0.00151907091771 -0.0014604660192 6.045169700965E-7
ncu fracvars_shw_nstp 0.28237105520272 0.00005367525748 -0.00143758772143 4.3214678190021E-7 -0.10743614269 -0.00082138029526 0.01088142103397 -0.00883731002838 0.01858752860091 0.01858265703069 0.88757535471171 0.00944326009663 0.0318795774998 -4.00061683116E-7 -0.40006292062353 -1.89090646233968 1.77333621589628 0.00959180198045
ncu hitcalc_fHitTotalEnergy 0.00138893596752 0.00001247439808 -0.00031021822072 5.1446535604956E-7 -0.00082138029526 -0.00016925813136 -0.00259803026111 -0.00011660363355 0.00045930095005 0.00047070814146 0.00108818195538 -7.8500584768536E-6 0.00259018071667 -9.3666224151593E-6 0.01549523762894 -0.06296388729544 0.05939163521743 0.00126372733633
ncu hitcalc_fHitPeakAngle -0.6123143746409 -0.00128549952188 0.13495132809498 9.8801708119495E-6 0.01088142103397 -0.00259803026111 -4.3626619834081 -0.07238500006219 0.01352308493056 0.02040882950672 -0.66259094299977 -0.00567751072041 0.03312838856022 -0.00046122364771 1.32885536154293 0.0646281883048 1.26263581045379 0.7204639383788
ncu fracvars_shw_max -0.14563943399256 -0.00002795993166 0.00569040067142 4.8104272228968E-7 -0.00883731002838 -0.00011660363355 -0.07238500006219 -0.07451328830192 -0.00266600806585 -0.00239351533192 0.12919623414428 0.00426674103486 -0.00799956707929 0.00010699255187 -0.7029039963983 0.0400968565458 0.53813232121017 0.04686472975151
ncu mstvars_enntot -0.07172550202916 -0.00028899263339 0.00291381466358 0.00002173836328 0.01858752860091 0.00045930095005 0.01352308493056 -0.00266600806585 -0.13061044024659 -0.05055597716785 -0.09781378315554 -0.00183117698739 -0.03835969825152 -0.00008979279742 -0.11527251172438 -3.51833221567337 2.64438951806947 -0.02397960011551
ncu mstvars_onntot -0.07372158254923 -0.00028330519806 0.00286469773273 0.00002081731752 0.01858265703069 0.00047070814146 0.02040882950672 -0.00239351533192 -0.05055597716785 -0.13116950907606 -0.08826774368106 -0.00105663668352 -0.02975807625575 -0.00007211575868 -0.08045162665256 -3.52578533138699 2.60093032506141 -0.02639440166442
ncu fracvars_fract_road 1.91872792029012 -0.00171257586424 -0.07096454554352 6.8884827245933E-6 0.88757535471171 0.00108818195538 -0.66259094299977 0.12919623414428 -0.09781378315554 -0.08826774368106 -20.9827862372649 -0.06774712528465 0.1512363016638 -0.00153538314861 1.04128209656893 26.7692349277426 -14.4261251982238 -0.10876539787092
ncu srshower_totalStrips -0.02087416148692 -0.00012471665605 0.00331754390129 8.6780019691358E-6 0.00944326009663 -7.8500584768536E-6 -0.00567751072041 0.00426674103486 -0.00183117698739 -0.00105663668352 -0.06774712528465 -0.01562939954712 -0.0135072846579 0.00001615131301 0.00575716540497 -1.46109613134126 1.60536860325132 -0.01692646553026
ncu mstvars_oalpha 0.5754691165918 0.00030534665056 -0.05046279084946 9.4969972555248E-6 0.0318795774998 0.00259018071667 0.03312838856022 -0.00799956707929 -0.03835969825152 -0.02975807625575 0.1512363016638 -0.0135072846579 -3.17238350092848 0.00013974526716 1.75341538937266 -1.58819659074763 2.08030522041323 -0.25678810064953
ncu shwfit_chisq -0.00265194561283 -1.5712817255345E-7 0.00007674254878 1.8503123360527E-7 -4.00061683116E-7 -9.3666224151593E-6 -0.00046122364771 0.00010699255187 -0.00008979279742 -0.00007211575868 -0.00153538314861 0.00001615131301 0.00013974526716 -0.0000477835972 -0.00104350981865 0.00931676675404 -0.0061145315967 -0.00023859224162
ncu fracvars_fract_4_planes 3.67407199448367 0.00001282978786 -0.12472947495949 0.00004072664686 -0.40006292062353 0.01549523762894 1.32885536154293 -0.7029039963983 -0.11527251172438 -0.08045162665256 1.04128209656893 0.00575716540497 1.75341538937266 -0.00104350981865 -46.5309442031635 25.1706254144665 13.1225535590456 -0.75254747505546
